ELECAUDITFINDINGSID,ELECAUDITSID,AUDITYEAR,DBKEY,REPORTID,VERSION,QCOSTS,OTHERFINDINGS,SIGNIFICANTDEFICIENCY,MATERIALWEAKNESS,OTHERNONCOMPLIANCE,TYPEREQUIREMENT,FINDINGREFNUMS,MODIFIEDOPINION,REPEATFINDING,PRIORFINDINGREFNUMS
2176672,30220442,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2176673,30220442,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2176674,30220443,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2176675,30220443,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2176676,30220443,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2176677,30220444,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2176678,30220444,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2176679,30220444,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2176680,30220445,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2176681,30220445,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2176682,30220445,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2176683,30220446,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2176684,30220446,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2176685,30220446,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2176686,30220447,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2176687,30220447,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2176688,30220447,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2176689,30220455,2018,146632,795807,1,N,N,N,Y,N,E,2018-027,Y,N,
2176690,30220455,2018,146632,795807,1,N,N,N,Y,N,N,2018-028,Y,N,
2176691,30220456,2018,146632,795807,1,Y,N,Y,N,Y,B,2018-005,N,N,
2176692,30220456,2018,146632,795807,1,N,N,N,Y,N,E,2018-027,Y,N,
2176693,30220456,2018,146632,795807,1,N,N,N,Y,N,N,2018-028,Y,N,
2176694,30220457,2018,146632,795807,1,N,N,Y,N,Y,B,2018-004,N,N,
2176695,30220457,2018,146632,795807,1,Y,N,Y,N,Y,B,2018-005,N,N,
2176696,30220457,2018,146632,795807,1,Y,N,Y,N,Y,A,2018-025,N,Y,2017-037
2176697,30220457,2018,146632,795807,1,N,N,Y,N,Y,L,2018-026,N,Y,2017-038
2176698,30220457,2018,146632,795807,1,Y,N,N,Y,N,E,2018-027,Y,N,
2176699,30220457,2018,146632,795807,1,N,N,N,Y,N,N,2018-028,Y,N,
2176700,30220457,2018,146632,795807,1,N,N,Y,N,Y,N,2018-029,N,N,
2176701,30220457,2018,146632,795807,1,N,N,Y,N,Y,E,2018-030,N,Y,2017-039
2176702,30220474,2018,146632,795807,1,N,N,Y,N,Y,B,2018-004,N,N,
2176703,30220499,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2176704,30220499,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2176705,30220499,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175747,30219733,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175748,30219733,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175749,30219734,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175750,30219734,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175751,30219734,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175752,30219735,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175753,30219735,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175754,30219735,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175755,30219736,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175756,30219736,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175757,30219736,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175758,30219737,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175759,30219737,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175760,30219737,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175761,30219738,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175762,30219738,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175763,30219738,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175764,30219739,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175765,30219739,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175766,30219739,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175767,30219740,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175768,30219740,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175769,30219740,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175770,30219741,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175771,30219741,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175772,30219741,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175773,30219742,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175774,30219742,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175775,30219742,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175776,30219743,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175777,30219743,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175778,30219743,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175779,30219744,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175780,30219744,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175781,30219744,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175782,30219745,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175783,30219745,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175784,30219745,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175785,30219746,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175786,30219746,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175787,30219746,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175788,30219747,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175789,30219747,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175790,30219747,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175791,30219748,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175792,30219748,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175793,30219748,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175794,30219749,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175795,30219749,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175796,30219749,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175797,30219750,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175798,30219750,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175799,30219750,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175800,30219751,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175801,30219751,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175802,30219751,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175803,30219752,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175804,30219752,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175805,30219752,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175806,30219753,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175807,30219753,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175808,30219753,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175809,30219762,2018,146632,795807,1,Y,N,N,N,Y,BE,2018-011,N,N,
2175810,30219763,2018,146632,795807,1,N,N,N,N,Y,BE,2018-011,N,N,
2175811,30219780,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175812,30219780,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175813,30219780,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175814,30219781,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175815,30219781,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2176085,30219919,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2176086,30219920,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2176087,30219920,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2176088,30219920,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2176089,30219921,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2176090,30219921,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2176091,30219921,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2176092,30219922,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2176093,30219922,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2176094,30219922,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2176095,30219923,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2176096,30219923,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2176097,30219923,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2176098,30219924,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2176099,30219924,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2176100,30219924,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2176101,30219925,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2176102,30219925,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2176103,30219925,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2176104,30219926,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2176105,30219926,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2176106,30219926,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2176107,30219927,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2176108,30219927,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2176109,30219927,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2176110,30219928,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2176111,30219928,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2176112,30219928,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2176113,30219929,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2176114,30219929,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2176115,30219929,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2176116,30219930,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2176117,30219930,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2176118,30219930,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2176119,30219944,2018,146632,795807,1,Y,N,Y,N,Y,AB,2018-016,N,N,
2176120,30219944,2018,146632,795807,1,N,N,Y,N,Y,L,2018-017,N,N,
2176121,30219944,2018,146632,795807,1,N,N,Y,N,Y,M,2018-018,N,N,
2176122,30219975,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2176123,30219975,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2176124,30219975,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2176125,30219976,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2176126,30219976,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2176127,30219976,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2176128,30219979,2018,146632,795807,1,N,N,N,Y,N,P,2018-019,N,Y,2017-014
2176129,30219979,2018,146632,795807,1,N,N,N,Y,N,AELN,2018-020,N,Y,2017-017
2176130,30220011,2018,146632,795807,1,Y,N,Y,N,Y,C,2018-024,N,N,
2176131,30220012,2018,146632,795807,1,N,N,Y,N,Y,C,2018-024,N,N,
2176132,30220020,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2176133,30220020,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2176134,30220020,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2176135,30220021,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2176136,30220021,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2176137,30220021,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2176138,30220022,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2176139,30220022,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2176140,30220022,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2176141,30220023,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2176142,30220023,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2176143,30220023,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2176144,30220024,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2176145,30220024,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2176146,30220024,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2176147,30220025,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2176148,30220025,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2176149,30220025,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2176150,30220026,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2176151,30220026,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2176152,30220026,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2176153,30220027,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2176154,30220027,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2176155,30220027,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2176156,30220028,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2176157,30220028,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2176158,30220028,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2176159,30220029,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2176160,30220029,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2176161,30220029,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2176162,30220030,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2176163,30220030,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2176164,30220030,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2176165,30220034,2018,146632,795807,1,N,N,Y,N,N,B,2018-021,N,N,
2176166,30220034,2018,146632,795807,1,Y,N,Y,N,Y,BC,2018-022,N,N,
2176167,30220034,2018,146632,795807,1,N,N,N,N,Y,M,2018-023,N,N,
2176168,30220034,2018,146632,795807,1,Y,N,Y,N,Y,C,2018-024,N,N,
2176169,30220035,2018,146632,795807,1,N,N,Y,N,N,B,2018-021,N,N,
2176170,30220035,2018,146632,795807,1,N,N,N,N,Y,M,2018-023,N,N,
2176171,30220035,2018,146632,795807,1,N,N,Y,N,Y,C,2018-024,N,N,
2176172,30220036,2018,146632,795807,1,N,N,Y,N,N,B,2018-021,N,N,
2176173,30220036,2018,146632,795807,1,Y,N,Y,N,Y,BC,2018-022,N,N,
2176174,30220036,2018,146632,795807,1,N,N,N,N,Y,M,2018-023,N,N,
2176175,30220036,2018,146632,795807,1,Y,N,Y,N,Y,C,2018-024,N,N,
2176176,30220041,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2176177,30220041,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2176178,30220041,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2176179,30220042,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2176180,30220042,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2176181,30220042,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2176182,30220047,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2176183,30220047,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2176184,30220047,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2176185,30220048,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2176186,30220048,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2176187,30220048,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2176188,30220049,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2176189,30220049,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2176190,30220049,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2176191,30220050,2018,146632,795807,1,N,N,N,Y,N,C,2018-006,N,Y,2017-003
2176192,30220050,2018,146632,795807,1,N,N,N,Y,N,L,2018-007,N,Y,2017-004
2176193,30220050,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2176194,30220050,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2176195,30220050,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2176196,30220051,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2176197,30220051,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2176198,30220051,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2176199,30220052,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175816,30219781,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175817,30219782,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175818,30219782,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175819,30219782,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175820,30219783,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175821,30219783,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175822,30219783,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175823,30219784,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175824,30219784,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175825,30219784,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175826,30219785,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175827,30219785,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175828,30219785,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175829,30219786,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175830,30219786,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175831,30219786,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175832,30219787,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175833,30219787,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175834,30219787,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175835,30219788,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175836,30219788,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175837,30219788,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175838,30219789,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175839,30219789,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175840,30219789,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175841,30219790,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175842,30219790,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175843,30219790,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175844,30219791,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175845,30219791,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175846,30219791,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175847,30219792,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175848,30219792,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175849,30219792,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175850,30219793,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175851,30219793,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175852,30219793,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175853,30219794,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175854,30219794,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175855,30219794,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175856,30219795,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175857,30219795,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175858,30219795,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175859,30219796,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175860,30219796,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175861,30219796,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175862,30219797,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175863,30219797,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175864,30219797,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175865,30219798,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175866,30219798,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175867,30219798,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175868,30219799,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175869,30219799,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175870,30219799,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175871,30219800,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175872,30219800,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175873,30219800,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175874,30219801,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175875,30219801,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175876,30219801,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175877,30219802,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175878,30219802,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175879,30219802,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175880,30219803,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175881,30219803,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175882,30219803,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175883,30219804,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175884,30219804,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175885,30219804,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175886,30219805,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175887,30219805,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
